"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","BuildingAge","Revonated"
"1257",1257,"20","RL",91,14303,"Pave","No Alley","IR1","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","1Story","8","5","Hip","CompShg","HdBoard","HdBoard","BrkFace",554,"Gd","TA","PConc","Gd","TA","Gd","GLQ","Unf",1986,"GasA","Ex","Y","SBrkr",1987,"1","0","2","0","2","1","Gd","7","Typ","1","TA","Attchd","Fin","2",691,"TA","TA","Y",262,36,0,0,0,0,"NoPool","NoFence","None",0,"8","2008","WD","Normal",301500,"25","25"
"1258",1258,"30","RL",56,4060,"Pave","No Alley","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Feedr","Norm","1Fam","1Story","5","8","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","Fa","TA","No","Unf","Unf",864,"GasA","Ex","Y","SBrkr",864,"0","0","1","0","2","1","TA","4","Typ","0","NoFirePlc","NoGarage","NoGarage","0",0,"NoGarage","NoGarage","Y",0,96,0,0,0,0,"NoPool","NoFence","None",0,"7","2009","WD","Normal",99900,"97","69"
"1259",1259,"80","RL",59,9587,"Pave","No Alley","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl","7","5","Gable","CompShg","VinylSd","VinylSd","Stone",182,"Gd","TA","PConc","Gd","TA","Gd","GLQ","Unf",856,"GasA","Ex","Y","SBrkr",1166,"1","0","2","0","2","1","Gd","5","Typ","0","NoFirePlc","Attchd","Fin","2",400,"TA","TA","Y",212,0,0,0,0,0,"NoPool","NoFence","None",0,"7","2008","WD","Normal",190000,"14","14"
"1260",1260,"20","RL",65,9750,"Pave","No Alley","Reg","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","1Fam","1Story","6","8","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ","LwQ",1054,"GasA","Gd","Y","SBrkr",1054,"1","0","1","1","3","1","TA","6","Typ","0","NoFirePlc","Attchd","Unf","2",460,"TA","TA","Y",180,0,0,0,80,0,"NoPool","NoFence","None",0,"7","2008","WD","Normal",151000,"50","50"
"1261",1261,"60","RL",69,24682,"Pave","No Alley","IR3","Lvl","AllPub","CulDSac","Gtl","Gilbert","RRAn","Norm","1Fam","2Story","6","5","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf","Unf",841,"GasA","Ex","Y","SBrkr",1675,"0","0","2","1","3","1","TA","7","Typ","1","TA","BuiltIn","Fin","2",502,"TA","TA","Y",0,103,0,0,0,0,"NoPool","NoFence","None",0,"6","2009","WD","Normal",181000,"20","20"
"1262",1262,"20","RL",80,9600,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","5","6","Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec","Unf",1050,"GasA","Gd","Y","SBrkr",1050,"0","0","1","0","2","1","TA","5","Typ","0","NoFirePlc","Attchd","Unf","1",338,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,"6","2009","WD","Normal",128900,"63","63"
"1263",1263,"50","RL",69,11250,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","1.5Fin","4","5","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","Av","Unf","Unf",1104,"GasA","Ex","Y","FuseA",1788,"1","0","1","0","5","1","TA","8","Min2","2","TA","Attchd","Unf","1",304,"TA","TA","Y",120,0,0,0,0,0,"NoPool","NoFence","None",0,"11","2009","WD","Normal",161500,"62","30"
"1264",1264,"70","RL",60,13515,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","2Story","6","6","Gambrel","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf","Unf",764,"GasA","Ex","Y","FuseA",1824,"0","0","1","0","3","1","TA","8","Typ","1","Gd","Detchd","Unf","2",520,"TA","TA","N",0,0,126,0,0,0,"NoPool","GdPrv","None",0,"7","2007","WD","Normal",180500,"100","69"
"1265",1265,"120","RH",34,4060,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","TwnhsE","1Story","6","5","Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf",1405,"GasA","Ex","Y","SBrkr",1337,"1","0","2","0","2","1","Gd","5","Typ","0","NoFirePlc","Attchd","Fin","2",511,"TA","TA","Y",144,68,0,0,0,0,"NoPool","NoFence","None",0,"8","2008","COD","Abnorml",181000,"21","20"
"1266",1266,"160","FV",35,3735,"Pave","No Alley","Reg","Lvl","AllPub","FR3","Gtl","Somerst","Norm","Norm","TwnhsE","2Story","7","5","Hip","CompShg","MetalSd","MetalSd","BrkFace",218,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf",691,"GasA","Ex","Y","SBrkr",1452,"1","0","2","1","3","1","Gd","6","Typ","0","NoFirePlc","Detchd","Unf","2",506,"TA","TA","Y",0,34,0,0,0,0,"NoPool","NoFence","None",0,"3","2006","WD","Normal",183900,"20","20"
"1267",1267,"190","RM",60,10120,"Pave","No Alley","IR1","Bnk","AllPub","Inside","Gtl","OldTown","Feedr","Norm","2fmCon","2.5Unf","7","4","Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"Fa","TA","CBlock","TA","TA","No","Unf","Unf",925,"GasA","TA","N","FuseF",1889,"0","0","1","1","4","2","TA","9","Typ","1","Gd","Detchd","Unf","1",308,"TA","TA","N",0,0,264,0,0,0,"NoPool","MnPrv","None",0,"1","2007","WD","Normal",122000,"109","69"
"1268",1268,"20","RL",89,13214,"Pave","No Alley","IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story","9","5","Hip","CompShg","Stucco","CmentBd","None",0,"Ex","TA","PConc","Ex","TA","Gd","Unf","Unf",2002,"GasA","Ex","Y","SBrkr",2018,"0","0","2","0","3","1","Ex","10","Typ","1","Gd","Attchd","Fin","3",746,"TA","TA","Y",144,76,0,0,0,0,"NoPool","NoFence","None",0,"5","2010","WD","Normal",378500,"11","10"
"1269",1269,"50","RL",69,14100,"Pave","No Alley","IR1","Lvl","AllPub","Inside","Mod","Crawfor","Norm","Norm","1Fam","1.5Fin","8","9","Gable","CompShg","Stucco","Stucco","BrkFace",632,"TA","Gd","CBlock","TA","TA","Mn","Rec","Unf",728,"GasA","Ex","Y","SBrkr",3447,"0","0","3","1","4","1","Gd","11","Typ","2","Gd","BuiltIn","Unf","3",1014,"TA","TA","Y",314,12,0,0,0,0,"NoPool","GdWo","None",0,"5","2008","WD","Normal",381000,"84","22"
"1270",1270,"50","RL",78,11344,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","1.5Fin","5","5","Gable","CompShg","MetalSd","MetalSd","BrkFace",180,"TA","TA","CBlock","TA","TA","No","BLQ","Unf",874,"GasW","TA","Y","FuseA",1524,"0","0","1","1","3","1","TA","7","Typ","0","NoFirePlc","Attchd","Unf","1",315,"TA","TA","Y",0,0,0,0,0,0,"NoPool","GdWo","None",0,"7","2007","WD","Normal",144000,"61","61"
"1271",1271,"40","RL",69,23595,"Pave","No Alley","Reg","Low","AllPub","Inside","Sev","ClearCr","Norm","Norm","1Fam","1Story","7","6","Shed","WdShake","Plywood","Plywood","None",0,"Gd","TA","PConc","Gd","TA","Gd","GLQ","Unf",1332,"GasA","TA","Y","SBrkr",1524,"2","0","0","1","0","1","Gd","4","Typ","1","TA","Attchd","Fin","2",586,"TA","TA","Y",268,0,0,0,0,0,"NoPool","NoFence","None",0,"4","2010","WD","Normal",260000,"40","40"
"1272",1272,"20","RL",69,9156,"Pave","No Alley","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","PosN","Norm","1Fam","1Story","6","7","Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","Unf","Unf",1489,"GasA","Gd","Y","SBrkr",1489,"0","0","2","0","3","1","Gd","7","Typ","1","Gd","Attchd","RFn","2",462,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,"8","2009","WD","Normal",185750,"51","51"
"1273",1273,"20","RL",69,13526,"Pave","No Alley","IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","1Story","5","6","Hip","CompShg","HdBoard","Plywood","BrkFace",114,"TA","TA","CBlock","TA","TA","No","BLQ","LwQ",935,"GasA","TA","Y","SBrkr",935,"1","0","1","0","3","1","TA","5","Typ","0","NoFirePlc","Attchd","Unf","1",288,"TA","TA","Y",180,0,0,0,0,0,"NoPool","MnPrv","None",0,"11","2006","WD","Normal",137000,"54","54"
"1274",1274,"80","RL",124,11512,"Pave","No Alley","IR1","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","SLvl","6","7","Gable","CompShg","Plywood","Plywood","BrkFace",84,"TA","TA","CBlock","TA","TA","Av","ALQ","Unf",1019,"GasA","Gd","Y","SBrkr",1357,"1","0","1","0","2","1","Ex","5","Typ","1","Gd","Basment","RFn","1",312,"TA","TA","Y",0,0,0,0,163,0,"NoPool","GdPrv","None",0,"5","2008","WD","Normal",177000,"60","13"
"1275",1275,"50","RL",53,5362,"Pave","No Alley","Reg","Lvl","AllPub","Corner","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin","5","6","Gable","CompShg","Wd Sdng","Wd Shng","None",0,"TA","TA","PConc","TA","TA","No","Unf","Unf",661,"GasA","Ex","Y","SBrkr",1250,"0","0","2","0","3","1","TA","8","Typ","1","Gd","Detchd","Unf","2",552,"TA","TA","Y",242,0,81,0,0,0,"NoPool","NoFence","None",0,"11","2007","WD","Normal",139000,"109","16"
"1276",1276,"90","RL",95,11345,"Pave","No Alley","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Feedr","Norm","Duplex","2Story","5","5","Gable","Roll","AsbShng","AsbShng","Stone",567,"TA","TA","CBlock","TA","TA","No","Rec","Unf",928,"GasA","Gd","Y","FuseA",1920,"0","0","2","0","4","2","TA","10","Typ","0","NoFirePlc","Detchd","Unf","2",400,"TA","Fa","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,"7","2007","WD","Normal",137000,"71","69"
"1277",1277,"60","RL",69,12936,"Pave","No Alley","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","2Story","6","6","Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","Gd","No","BLQ","Unf",723,"GasA","TA","Y","SBrkr",1395,"0","1","1","1","3","1","TA","6","Typ","1","TA","Attchd","Unf","2",497,"TA","TA","Y",294,116,0,0,0,0,"NoPool","NoFence","None",0,"12","2009","WD","Normal",162000,"47","47"
"1278",1278,"80","RL",69,17871,"Pave","No Alley","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","SLvl","6","5","Gable","CompShg","HdBoard","HdBoard","BrkFace",359,"TA","TA","CBlock","Gd","TA","Av","ALQ","Unf",1680,"GasA","Fa","Y","SBrkr",1724,"1","0","1","1","3","1","TA","7","Typ","1","Gd","Attchd","RFn","2",480,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,"6","2009","WD","Normal",197900,"52","43"
"1279",1279,"60","RL",75,9473,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story","8","5","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf",1128,"GasA","Ex","Y","SBrkr",2031,"1","0","2","1","3","1","Gd","7","Typ","1","Gd","Attchd","RFn","2",577,"TA","TA","Y",0,211,0,0,0,0,"NoPool","NoFence","None",0,"3","2008","WD","Normal",237000,"17","17"
"1280",1280,"50","C (all)",60,7500,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin","4","4","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","Unf","Unf",698,"GasA","TA","Y","FuseA",1128,"0","0","1","0","2","1","TA","6","Typ","0","NoFirePlc","Detchd","RFn","2",528,"TA","TA","Y",30,0,164,0,0,0,"NoPool","NoFence","None",0,"4","2010","COD","Abnorml",68400,"99","69"
"1281",1281,"20","RL",67,9808,"Pave","No Alley","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","7","5","Gable","CompShg","VinylSd","VinylSd","BrkFace",110,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf",1573,"GasA","Ex","Y","SBrkr",1573,"1","0","2","0","3","1","Gd","6","Typ","0","NoFirePlc","Attchd","RFn","2",544,"TA","TA","Y",0,72,0,0,0,0,"NoPool","NoFence","None",0,"3","2009","WD","Normal",227000,"17","17"
"1282",1282,"20","RL",50,8049,"Pave","No Alley","IR1","Lvl","AllPub","CulDSac","Gtl","Timber","Norm","Norm","1Fam","1Story","7","5","Hip","CompShg","HdBoard","HdBoard","BrkFace",54,"TA","TA","CBlock","Gd","TA","No","ALQ","Unf",1309,"GasA","TA","Y","SBrkr",1339,"1","0","2","0","2","1","TA","6","Typ","1","TA","Attchd","Fin","2",484,"Gd","Gd","Y",0,58,0,0,90,0,"NoPool","NoFence","None",0,"7","2006","WD","Normal",180000,"29","29"
"1283",1283,"20","RL",61,8800,"Pave","No Alley","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","5","7","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Mn","LwQ","Rec",1040,"GasA","TA","Y","SBrkr",1040,"0","0","2","0","3","1","Gd","5","Typ","0","NoFirePlc","Detchd","Unf","2",484,"TA","TA","Y",0,0,0,0,288,0,"NoPool","NoFence","None",0,"9","2009","WD","Normal",150500,"42","11"
"1284",1284,"90","RL",94,9400,"Pave","No Alley","Reg","Low","AllPub","Corner","Gtl","Mitchel","Norm","Norm","Duplex","2Story","6","5","Mansard","CompShg","MetalSd","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","Av","Unf","Unf",912,"GasA","TA","Y","SBrkr",1824,"0","0","2","2","4","2","TA","8","Typ","0","NoFirePlc","NoGarage","NoGarage","0",0,"NoGarage","NoGarage","Y",128,0,0,0,0,0,"NoPool","NoFence","None",0,"4","2010","WD","Normal",139000,"48","48"
"1285",1285,"50","RL",50,9638,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Feedr","Norm","1Fam","1.5Fin","6","7","Gable","CompShg","Wd Sdng","Wd Shng","None",0,"TA","TA","PConc","TA","TA","No","Unf","Unf",804,"GasA","Ex","Y","SBrkr",2447,"0","0","2","0","4","1","Gd","10","Min2","1","Gd","Detchd","Unf","1",336,"TA","TA","Y",272,0,42,0,116,0,"NoPool","NoFence","None",0,"3","2010","WD","Normal",169000,"100","29"
"1286",1286,"50","RM",50,6000,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin","6","6","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Fa","CBlock","TA","TA","No","Unf","Unf",780,"GasA","Ex","Y","FuseF",1412,"0","0","1","0","4","1","TA","6","Typ","1","Gd","Detchd","Unf","1",280,"TA","TA","Y",45,0,0,0,0,0,"NoPool","NoFence","None",0,"5","2009","WD","Normal",132500,"80","69"
"1287",1287,"20","RL",69,9790,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","1Fam","1Story","6","5","Hip","CompShg","HdBoard","HdBoard","BrkFace",451,"TA","TA","CBlock","TA","TA","No","ALQ","Rec",1328,"GasA","TA","Y","SBrkr",1328,"1","0","1","1","3","1","TA","6","Typ","2","Gd","Attchd","Unf","2",528,"TA","TA","Y",0,26,0,0,0,0,"NoPool","NoFence","None",0,"6","2010","WD","Normal",143000,"56","56"
"1288",1288,"20","RL",69,36500,"Pave","No Alley","IR1","Low","AllPub","Inside","Mod","ClearCr","Norm","Norm","1Fam","1Story","5","5","Gable","CompShg","Wd Sdng","Wd Sdng","BrkCmn",621,"TA","Gd","CBlock","TA","TA","Av","Rec","Unf",1624,"GasA","Fa","Y","SBrkr",1582,"0","1","2","0","4","1","TA","7","Typ","0","NoFirePlc","Attchd","Unf","2",390,"TA","TA","N",168,198,0,0,0,0,"NoPool","NoFence","None",0,"6","2006","WD","Normal",190000,"55","55"
"1289",1289,"120","RL",40,5664,"Pave","No Alley","IR1","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story","8","5","Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf",1501,"GasA","Ex","Y","SBrkr",1659,"1","0","2","0","2","1","Ex","5","Typ","1","Ex","Attchd","Fin","2",499,"TA","TA","Y",212,59,0,0,0,0,"NoPool","NoFence","None",0,"10","2009","WD","Normal",278000,"19","19"
"1290",1290,"60","RL",86,11065,"Pave","No Alley","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story","8","5","Gable","CompShg","VinylSd","VinylSd","Stone",788,"Gd","TA","PConc","Gd","TA","Mn","Unf","Unf",1085,"GasA","Ex","Y","SBrkr",1970,"0","0","2","1","3","1","Ex","8","Typ","1","Gd","BuiltIn","Fin","3",753,"TA","TA","Y",177,74,0,0,0,0,"NoPool","NoFence","None",0,"10","2006","New","Partial",281000,"13","13"
"1291",1291,"80","RL",69,14112,"Pave","No Alley","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","SLvl","5","7","Hip","CompShg","Wd Sdng","HdBoard","BrkFace",86,"TA","TA","PConc","TA","TA","Av","GLQ","Unf",1152,"GasA","TA","Y","SBrkr",1152,"1","0","1","0","3","1","TA","6","Typ","1","Gd","Attchd","RFn","2",484,"TA","TA","Y",227,0,0,0,0,0,"NoPool","NoFence","None",0,"4","2010","WD","Normal",180500,"55","55"
"1292",1292,"160","RM",21,1680,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story","5","7","Gable","CompShg","CemntBd","CmentBd","BrkFace",268,"TA","TA","CBlock","TA","TA","No","ALQ","Unf",630,"GasA","TA","Y","SBrkr",1302,"0","0","2","1","3","1","TA","6","Typ","0","NoFirePlc","Detchd","Unf","1",264,"TA","TA","Y",185,0,0,0,0,0,"NoPool","NoFence","None",0,"2","2009","WD","Normal",119500,"47","47"
"1293",1293,"70","RM",60,6600,"Pave","No Alley","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story","5","4","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","Stone","TA","TA","No","Unf","Unf",994,"GasA","TA","N","SBrkr",2372,"0","0","2","0","4","2","TA","11","Min2","0","NoFirePlc","Attchd","RFn","1",432,"TA","TA","Y",0,287,0,0,0,0,"NoPool","NoFence","None",0,"12","2009","WD","Normal",107500,"127","54"
"1294",1294,"60","RL",78,10140,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story","7","5","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","GLQ","Unf",832,"GasA","TA","Y","SBrkr",1664,"0","0","2","1","4","1","TA","8","Typ","1","TA","Attchd","RFn","2",528,"TA","TA","Y",0,28,0,0,259,0,"NoPool","GdWo","None",0,"3","2006","WD","Normal",162900,"43","43"
"1295",1295,"20","RL",60,8172,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story","5","7","Hip","CompShg","WdShing","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","Rec","Unf",864,"GasA","TA","Y","SBrkr",864,"1","0","1","0","2","1","TA","5","Typ","0","NoFirePlc","Detchd","Unf","2",572,"TA","TA","N",0,0,0,0,0,0,"NoPool","NoFence","None",0,"4","2006","WD","Normal",115000,"64","29"
"1296",1296,"20","RL",70,8400,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story","5","5","Hip","CompShg","HdBoard","HdBoard","BrkFace",168,"TA","TA","CBlock","TA","TA","Av","BLQ","Unf",1052,"GasA","Gd","Y","SBrkr",1052,"1","0","1","1","3","1","TA","5","Typ","0","NoFirePlc","Attchd","RFn","1",288,"TA","TA","Y",356,0,0,0,0,0,"NoPool","GdWo","None",0,"11","2006","WD","Normal",138500,"51","51"
"1297",1297,"20","RL",80,8700,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","5","6","Hip","CompShg","MetalSd","MetalSd","BrkFace",148,"TA","Gd","CBlock","TA","TA","Mn","ALQ","Unf",1120,"GasA","Gd","Y","SBrkr",1128,"1","0","2","0","3","1","TA","6","Typ","0","NoFirePlc","Attchd","RFn","2",525,"TA","TA","Y",192,20,123,0,0,0,"NoPool","MnPrv","None",0,"12","2008","WD","Normal",155000,"56","56"
"1298",1298,"180","RM",35,3675,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","SFoyer","6","5","Gable","CompShg","VinylSd","VinylSd","BrkFace",82,"TA","TA","PConc","Gd","TA","Gd","GLQ","Unf",547,"GasA","Gd","Y","SBrkr",1072,"1","0","2","0","2","1","TA","5","Typ","0","NoFirePlc","Basment","Fin","2",525,"TA","TA","Y",0,44,0,0,0,0,"NoPool","NoFence","None",0,"6","2006","New","Partial",140000,"14","13"
"1299",1299,"60","RL",182,63887,"Pave","No Alley","IR3","Bnk","AllPub","Corner","Gtl","Edwards","Feedr","Norm","1Fam","2Story","10","5","Hip","ClyTile","Stucco","Stucco","Stone",796,"Ex","TA","PConc","Ex","TA","Gd","GLQ","Unf",6110,"GasA","Ex","Y","SBrkr",5642,"2","0","2","1","3","1","Ex","12","Typ","3","Gd","Attchd","Fin","2",1418,"TA","TA","Y",214,292,0,0,0,480,"Gd","NoFence","None",0,"1","2008","New","Partial",160000,"11","11"
"1300",1300,"20","RL",75,7500,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","5","7","Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","LwQ","Rec",1246,"GasA","Ex","Y","SBrkr",1246,"1","0","1","1","3","1","Gd","6","Typ","0","NoFirePlc","Attchd","RFn","1",305,"TA","TA","Y",218,0,0,0,0,0,"NoPool","GdPrv","None",0,"5","2010","WD","Normal",154000,"60","25"
"1301",1301,"60","RL",69,10762,"Pave","No Alley","IR1","Lvl","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","2Story","7","5","Gable","CompShg","VinylSd","VinylSd","None",344,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf",978,"GasA","Ex","Y","SBrkr",1983,"0","0","2","1","3","1","Gd","9","Typ","1","TA","Attchd","Fin","2",490,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,"5","2009","WD","Normal",225000,"20","20"
"1302",1302,"70","RL",69,7500,"Pave","No Alley","IR1","Bnk","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story","6","7","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ","Unf",771,"GasA","Fa","Y","SBrkr",1494,"0","0","1","0","3","1","Gd","7","Typ","2","Gd","Attchd","Unf","1",213,"TA","TA","P",0,0,0,0,224,0,"NoPool","NoFence","None",0,"11","2009","WD","Normal",177500,"77","69"
"1303",1303,"60","RL",92,10120,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story","8","5","Hip","CompShg","VinylSd","VinylSd","BrkFace",391,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf",1165,"GasA","Ex","Y","SBrkr",2526,"1","0","2","1","4","1","Gd","8","Typ","1","TA","Attchd","RFn","3",844,"TA","TA","Y",309,78,0,0,0,0,"NoPool","NoFence","None",0,"12","2006","WD","Normal",290000,"25","25"
"1304",1304,"20","RL",73,8688,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story","7","5","Gable","CompShg","VinylSd","VinylSd","BrkFace",228,"Gd","TA","PConc","Gd","TA","Av","Unf","Unf",1616,"GasA","Ex","Y","SBrkr",1616,"0","0","2","0","3","1","Gd","7","Typ","0","NoFirePlc","Attchd","RFn","3",834,"TA","TA","Y",208,59,0,0,0,0,"NoPool","NoFence","None",0,"4","2006","WD","Normal",232000,"14","14"
"1305",1305,"160","RM",32,3363,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","2Story","7","5","Gable","CompShg","VinylSd","VinylSd","Stone",117,"Gd","TA","PConc","Gd","TA","No","Unf","Unf",976,"GasA","Ex","Y","SBrkr",1708,"0","0","2","0","3","1","Gd","7","Maj1","0","NoFirePlc","Detchd","Unf","2",380,"TA","TA","Y",0,40,0,0,0,0,"NoPool","NoFence","None",0,"4","2006","WD","Normal",130000,"15","15"
"1306",1306,"20","RL",108,13173,"Pave","No Alley","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story","9","5","Hip","CompShg","VinylSd","VinylSd","Stone",300,"Gd","TA","PConc","Ex","TA","No","GLQ","Unf",1652,"GasA","Ex","Y","SBrkr",1652,"1","0","2","0","2","1","Ex","6","Typ","2","Ex","Attchd","Fin","2",840,"TA","TA","Y",404,102,0,0,0,0,"NoPool","NoFence","None",0,"11","2009","WD","Normal",325000,"13","12"
"1307",1307,"120","RL",48,6955,"Pave","No Alley","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story","7","5","Gable","CompShg","VinylSd","VinylSd","Stone",94,"Gd","TA","PConc","Gd","TA","No","Unf","Unf",1368,"GasA","Ex","Y","SBrkr",1368,"0","0","2","0","2","1","Gd","6","Typ","1","Gd","Attchd","RFn","2",474,"TA","TA","Y",132,35,0,0,0,0,"NoPool","NoFence","None",0,"9","2006","New","Partial",202500,"14","13"
